user_id,name,age,location,skills,experience_years,preferred_role,preferred_type,salary_expectation,active
2367,Nakul Mand,25,Remote,"Cybersecurity,Spring Boot,MongoDB,React,Power BI,Android",7,Frontend Developer,Hybrid,1588063,False
2368,Yashvi Vala,39,Bangalore,"DevOps,Machine Learning,Java,Node.js",6,DevOps Engineer,Full-time,696429,False
2369,Zaina Sastry,29,Delhi,"Kubernetes,Android,Docker",10,DevOps Engineer,Full-time,1970841,False
2370,Tiya Raval,38,Hyderabad,"Android,Power BI,Tableau,AWS",2,Frontend Developer,Full-time,977283,True
2371,Shanaya Bhatt,36,Pune,"Docker,SQL,Tableau",6,Backend Engineer,Hybrid,2360686,False
2372,Abram Sankar,28,Kolkata,"Cybersecurity,Kubernetes,React,AWS",8,Mobile Developer,Internship,422293,False
2373,Sahil Sarin,28,Remote,"Power BI,Cybersecurity,Flutter",6,Frontend Developer,Internship,2306224,True
2374,Inaaya  Gaba,33,Remote,"MongoDB,Tableau,Node.js,Python",5,Data Scientist,Internship,902425,True
2375,Indrans Bora,26,Pune,"Spring Boot,Machine Learning,AWS,C++",6,Mobile Developer,Full-time,1705305,False
2376,Samarth Shetty,24,Delhi,"DevOps,Node.js,C++,AWS,Java,TensorFlow",2,Mobile Developer,Internship,2215646,True
2377,Tara Kalita,38,Delhi,"Flutter,Cybersecurity,TensorFlow,Python",2,Backend Engineer,Full-time,1687818,True
2378,Aniruddh Tripathi,40,Chennai,"SQL,Tableau,TensorFlow,Node.js,Power BI,Cybersecurity",5,Cybersecurity Analyst,Full-time,652380,False
2379,Dhanuk Bandi,32,Remote,"Java,Android,C++,Spring Boot,Cybersecurity,Tableau",3,Full Stack Developer,Internship,2177283,False
2380,Damini Sinha,36,Chennai,"Python,Android,SQL,MongoDB",1,Cybersecurity Analyst,Full-time,2235276,False
2381,Dhruv Hegde,40,Remote,"Cybersecurity,Node.js,Flutter,Power BI,Spring Boot,Tableau",2,Backend Engineer,Hybrid,2464751,True
2382,Divit Gupta,36,Bangalore,"Tableau,Python,MongoDB,AWS,Machine Learning",10,ML Engineer,Hybrid,517567,False
2383,Nitya Char,21,Mumbai,"MongoDB,Machine Learning,Android,Java,Python,Cybersecurity",1,Backend Engineer,Hybrid,1037808,False
2384,Ishaan Sehgal,32,Delhi,"AWS,Tableau,MongoDB,Android,TensorFlow",6,ML Engineer,Remote,1780672,False
2385,Oorja Bhavsar,26,Chennai,"Cybersecurity,SQL,MongoDB,Kubernetes",3,Full Stack Developer,Full-time,1726843,False
2386,Tarini Shroff,26,Delhi,"Machine Learning,AWS,DevOps",7,Backend Engineer,Hybrid,1931905,True
2387,Renee Walla,39,Pune,"DevOps,Kubernetes,Cybersecurity,Machine Learning,SQL,TensorFlow",10,Mobile Developer,Full-time,1237651,True
2388,Ira Magar,38,Kolkata,"Spring Boot,Python,Power BI,SQL,Docker",8,Mobile Developer,Full-time,1644028,False
2389,Aaryahi Baral,30,Delhi,"Python,Docker,TensorFlow,React",10,Full Stack Developer,Full-time,774782,False
2390,Raghav Bir,40,Remote,"Java,Docker,Tableau,Machine Learning",9,ML Engineer,Hybrid,458085,True
2391,Ivana Rana,32,Chennai,"TensorFlow,C++,Machine Learning,DevOps,Kubernetes,Java",5,Mobile Developer,Remote,749722,True
2392,Zaina Arya,26,Mumbai,"Flutter,Power BI,Tableau,React",3,Data Analyst,Internship,1630937,True
2393,Rania Gade,21,Delhi,"React,TensorFlow,C++,Java",5,Backend Engineer,Internship,1906134,True
2394,Tanya Raju,39,Remote,"Node.js,Power BI,Python",4,Mobile Developer,Remote,1285703,False
2395,Nishith Deshpande,33,Pune,"Machine Learning,Cybersecurity,Flutter,Tableau",0,Mobile Developer,Internship,2186512,False
2396,Yuvaan Arya,29,Delhi,"Node.js,Power BI,Machine Learning,Tableau",10,DevOps Engineer,Hybrid,2069847,False
2397,Alia Sehgal,31,Delhi,"Tableau,Node.js,TensorFlow,React",1,Data Analyst,Hybrid,406517,True
2398,Madhav Chakrabarti,21,Bangalore,"Node.js,TensorFlow,Spring Boot",10,ML Engineer,Remote,605127,True
2399,Mohanlal Borde,25,Hyderabad,"Machine Learning,C++,Docker,Python,AWS",5,Cloud Engineer,Full-time,2488532,True
2400,Alia Brahmbhatt,34,Pune,"TensorFlow,DevOps,Cybersecurity",8,Full Stack Developer,Internship,1918270,False
2401,Umang Mall,25,Remote,"Flutter,Android,Cybersecurity,TensorFlow",10,Data Analyst,Remote,326698,True
2402,Anaya Bava,32,Pune,"TensorFlow,Docker,C++,Cybersecurity,MongoDB",2,Full Stack Developer,Full-time,860886,True
2403,Jivika Keer,23,Pune,"Node.js,Python,TensorFlow,C++",0,Data Analyst,Full-time,676862,True
2404,Madhav Sahni,34,Delhi,"AWS,Docker,Android,Spring Boot,Python,SQL",2,Cloud Engineer,Internship,2475507,True
2405,Ishaan Kashyap,35,Pune,"Spring Boot,Power BI,Android,Machine Learning",4,Mobile Developer,Hybrid,2329344,True
2406,Elakshi Rajan,33,Pune,"Machine Learning,Node.js,C++",8,Cloud Engineer,Internship,1311200,True
2407,Shayak Chand,33,Bangalore,"Android,React,Power BI,AWS",1,Cloud Engineer,Remote,1131819,False
2408,Ishaan Sodhi,27,Pune,"Machine Learning,AWS,Cybersecurity",2,Cybersecurity Analyst,Remote,2027802,True
2409,Abram Loke,24,Kolkata,"DevOps,C++,TensorFlow,Kubernetes,SQL",8,Backend Engineer,Remote,998619,False
2410,Ira Bala,32,Chennai,"Machine Learning,Cybersecurity,TensorFlow,SQL",6,Frontend Developer,Internship,2242077,False
2411,Indrans Goel,28,Pune,"TensorFlow,Kubernetes,Python,Machine Learning,Node.js,Flutter",4,Cybersecurity Analyst,Internship,788547,True
2412,Ivan Tella,35,Remote,"AWS,DevOps,Android",1,Backend Engineer,Full-time,1688774,True
2413,Ahana  Seth,40,Remote,"React,Docker,Power BI,Machine Learning,C++,TensorFlow",8,Full Stack Developer,Remote,848062,True
2414,Rania Bath,21,Hyderabad,"Spring Boot,MongoDB,Java,Docker",2,Data Scientist,Full-time,1412797,False
2415,Anahi Mammen,40,Remote,"Spring Boot,Docker,DevOps,Tableau,C++,React",10,Full Stack Developer,Internship,555353,True
2416,Tarini Sawhney,27,Bangalore,"TensorFlow,Kubernetes,MongoDB,C++,Flutter",9,Cybersecurity Analyst,Hybrid,759195,False
2417,Tushar Devan,23,Mumbai,"Docker,C++,Python,Node.js",10,Cybersecurity Analyst,Remote,1760656,True
2418,Seher Rao,23,Delhi,"Power BI,SQL,Tableau,Docker",0,Cybersecurity Analyst,Remote,320604,False
2419,Chirag Issac,36,Hyderabad,"DevOps,Power BI,C++,React",2,Data Analyst,Full-time,933053,True
2420,Aaryahi Goel,24,Chennai,"React,Android,Flutter,Cybersecurity",10,Backend Engineer,Full-time,783040,True
2421,Arhaan Chopra,24,Hyderabad,"MongoDB,React,Node.js,AWS,Python,Java",9,Data Scientist,Internship,870369,False
2422,Hridaan Venkatesh,37,Remote,"Docker,DevOps,Java,TensorFlow",9,ML Engineer,Internship,1895025,False
2423,Aaina Shukla,27,Bangalore,"Android,TensorFlow,Tableau,React",2,DevOps Engineer,Remote,721354,True
2424,Kabir Sampath,30,Bangalore,"Tableau,Node.js,Machine Learning,Python,TensorFlow,DevOps",5,Backend Engineer,Remote,1502561,False
2425,Advika Karan,25,Bangalore,"Spring Boot,DevOps,MongoDB,C++",10,Data Scientist,Remote,1748036,True
2426,Siya Gola,39,Remote,"React,Kubernetes,Android",1,Backend Engineer,Hybrid,1100090,False
2427,Divyansh Kalla,32,Mumbai,"MongoDB,TensorFlow,Node.js,Docker,Flutter",0,DevOps Engineer,Full-time,955026,True
2428,Ivana Chacko,25,Remote,"Flutter,React,Spring Boot",9,Backend Engineer,Internship,1268073,False
2429,Aarush Roy,29,Bangalore,"Java,Android,C++,Flutter",6,Cybersecurity Analyst,Full-time,2029484,True
2430,Drishya Krishnan,25,Pune,"Tableau,React,Machine Learning,DevOps,Node.js",2,Data Scientist,Remote,1497288,True
2431,Tiya Malhotra,28,Bangalore,"Python,Spring Boot,MongoDB",7,Cybersecurity Analyst,Internship,1845878,False
2432,Aaryahi Borah,30,Hyderabad,"Android,Spring Boot,Cybersecurity,TensorFlow,Docker",2,ML Engineer,Hybrid,2311468,True
2433,Nitara Sagar,25,Delhi,"Flutter,Python,React,Java,SQL,Cybersecurity",1,Full Stack Developer,Full-time,462447,True
2434,Saanvi Bhagat,21,Kolkata,"React,Android,MongoDB,SQL",1,Cloud Engineer,Remote,2077568,True
2435,Jiya Virk,38,Bangalore,"Spring Boot,Android,React",2,Cybersecurity Analyst,Full-time,753746,False
2436,Anvi Saha,22,Remote,"Docker,Tableau,Java",6,Cloud Engineer,Full-time,1333908,True
2437,Adah Chauhan,35,Chennai,"C++,Java,TensorFlow,Spring Boot,SQL",4,Cloud Engineer,Hybrid,1136740,False
2438,Drishya Datta,26,Hyderabad,"Python,DevOps,Flutter,AWS",5,Full Stack Developer,Hybrid,2174098,False
2439,Vihaan Sandhu,34,Delhi,"Python,Docker,React,DevOps,AWS,Tableau",10,ML Engineer,Internship,956762,False
2440,Uthkarsh Tella,29,Kolkata,"Flutter,Node.js,C++,Spring Boot,TensorFlow,Java",8,ML Engineer,Remote,2292308,True
2441,Dharmajan Chhabra,22,Bangalore,"MongoDB,Flutter,Cybersecurity,React,Node.js",5,Cybersecurity Analyst,Full-time,584420,True
2442,Divij Sharaf,22,Remote,"Android,React,SQL,Java,Python,Spring Boot",10,DevOps Engineer,Remote,584980,False
2443,Yashvi Keer,39,Bangalore,"Kubernetes,C++,Machine Learning,AWS,Python",4,Cybersecurity Analyst,Full-time,1548345,False
2444,Jayan Lata,33,Remote,"C++,Docker,Android,Tableau",10,Frontend Developer,Internship,1903152,False
2445,Dishani Kale,24,Kolkata,"React,Node.js,Docker,Power BI,Cybersecurity,Python",7,Cloud Engineer,Hybrid,1341201,True
2446,Kismat Rege,26,Mumbai,"AWS,Docker,Tableau,TensorFlow,Power BI,Android",1,Cybersecurity Analyst,Internship,361490,True
2447,Nehmat Chopra,29,Pune,"Node.js,Python,Docker,Android,Cybersecurity,SQL",7,Full Stack Developer,Remote,743300,True
2448,Siya Tiwari,34,Bangalore,"Python,SQL,React,C++",3,Mobile Developer,Internship,914909,True
2449,Ehsaan Aurora,23,Remote,"Cybersecurity,Tableau,TensorFlow",10,Full Stack Developer,Full-time,596157,False
2450,Gokul Raval,29,Delhi,"AWS,React,Android,Spring Boot",8,Full Stack Developer,Remote,2146976,False
2451,Hazel Seshadri,35,Bangalore,"Java,Python,SQL,DevOps",6,Cloud Engineer,Hybrid,2285060,True
2452,Zaina Tak,26,Chennai,"DevOps,C++,TensorFlow,MongoDB,Java,Power BI",10,Frontend Developer,Remote,2442862,False
2453,Prerak Datta,39,Delhi,"Flutter,Cybersecurity,Tableau,Node.js",7,Data Analyst,Internship,509821,False
2454,Adah Kapadia,22,Mumbai,"React,SQL,C++,Flutter",1,Mobile Developer,Internship,484638,False
2455,Vanya Bumb,38,Chennai,"Power BI,TensorFlow,Kubernetes,Machine Learning",6,Mobile Developer,Full-time,2230384,False
2456,Jayesh Vora,26,Delhi,"Flutter,TensorFlow,MongoDB",6,Full Stack Developer,Remote,1410783,False
2457,Ivan Wason,21,Delhi,"Tableau,TensorFlow,Node.js,C++,Kubernetes,Python",2,Full Stack Developer,Hybrid,728698,False
2458,Akarsh Ray,25,Pune,"DevOps,Kubernetes,Flutter,SQL,Power BI",8,Backend Engineer,Full-time,2407775,True
2459,Damini Deep,29,Kolkata,"Java,Flutter,Node.js,SQL",6,Cloud Engineer,Remote,2167196,True
2460,Advika Shetty,34,Bangalore,"C++,TensorFlow,DevOps",3,Frontend Developer,Remote,1800500,True
2461,Hiran Soni,27,Kolkata,"Kubernetes,Docker,Power BI",6,Data Scientist,Hybrid,1082574,True
2462,Pranay Hans,22,Delhi,"Cybersecurity,Tableau,React,MongoDB,AWS",0,Backend Engineer,Hybrid,1467764,False
2463,Lavanya Anne,36,Pune,"React,DevOps,Flutter,Machine Learning,Power BI",0,ML Engineer,Hybrid,1447561,True
2464,Zoya Ramakrishnan,39,Kolkata,"C++,Power BI,Cybersecurity,DevOps,MongoDB,SQL",2,DevOps Engineer,Full-time,311960,False
2465,Vritika Contractor,35,Pune,"SQL,C++,Android",4,Data Analyst,Full-time,1249901,False
2466,Keya Chana,40,Pune,"MongoDB,SQL,Flutter,Kubernetes,Spring Boot,TensorFlow",6,Cybersecurity Analyst,Internship,1607011,False
2467,Anvi Mann,39,Delhi,"Machine Learning,DevOps,SQL",5,Data Scientist,Full-time,820583,True
2468,Damini Thaker,40,Pune,"Power BI,Spring Boot,Kubernetes",6,Data Scientist,Hybrid,775585,True
2469,Pari Sandal,36,Hyderabad,"Java,Kubernetes,MongoDB,Docker,Power BI,AWS",3,Data Analyst,Remote,719465,False
2470,Raghav Dar,31,Mumbai,"MongoDB,Power BI,Python",0,Data Scientist,Hybrid,869950,False
2471,Divyansh Upadhyay,37,Delhi,"Java,TensorFlow,MongoDB,Tableau",10,DevOps Engineer,Internship,2109171,False
2472,Arnav Sharaf,34,Bangalore,"Flutter,SQL,AWS,Python,DevOps",4,Mobile Developer,Internship,1827513,False
2473,Renee Shankar,35,Mumbai,"DevOps,Android,TensorFlow",5,ML Engineer,Remote,2424087,True
2474,Biju Vaidya,34,Pune,"Spring Boot,SQL,MongoDB,Tableau",2,Backend Engineer,Internship,1711414,False
2475,Sara Chaudry,22,Hyderabad,"Machine Learning,Spring Boot,Kubernetes,Java,Python,Cybersecurity",10,Data Analyst,Remote,1083236,True
2476,Aarav Basu,26,Pune,"AWS,Android,Flutter,Power BI,Spring Boot",10,Cloud Engineer,Hybrid,1982906,True
2477,Kimaya Suri,31,Hyderabad,"Python,React,C++,AWS,Node.js,Spring Boot",1,Frontend Developer,Hybrid,2411246,False
2478,Sara Dhawan,38,Kolkata,"Python,Cybersecurity,DevOps",1,Cloud Engineer,Internship,2318300,False
2479,Ela Mall,38,Pune,"C++,AWS,Spring Boot,Android",0,DevOps Engineer,Internship,865853,False
2480,Miraan Rout,29,Pune,"C++,Node.js,React,AWS,Python,Tableau",8,DevOps Engineer,Remote,2307904,False
2481,Charvi Suri,28,Kolkata,"DevOps,MongoDB,Java,Android,SQL",5,Backend Engineer,Hybrid,1410345,True
2482,Shaan Bhattacharyya,30,Pune,"Cybersecurity,Kubernetes,Tableau",5,DevOps Engineer,Hybrid,1425561,True
2483,Vaibhav Badal,22,Kolkata,"TensorFlow,Spring Boot,DevOps,Android,AWS",2,ML Engineer,Full-time,767260,True
2484,Miraya Sidhu,27,Pune,"TensorFlow,Cybersecurity,Power BI,C++,Kubernetes,Android",6,ML Engineer,Remote,1530901,True
2485,Divit Ramanathan,36,Pune,"Docker,Cybersecurity,MongoDB",10,Backend Engineer,Full-time,2291173,False
2486,Riya Bhatnagar,21,Bangalore,"MongoDB,Kubernetes,Java",4,Mobile Developer,Remote,439251,False
2487,Anvi Bhagat,40,Chennai,"Cybersecurity,Tableau,Node.js,SQL,TensorFlow",3,Mobile Developer,Remote,1581710,True
2488,Manikya Ganguly,22,Hyderabad,"MongoDB,Android,Power BI",8,DevOps Engineer,Full-time,2082514,False
2489,Riaan Sidhu,26,Delhi,"SQL,Spring Boot,DevOps,Tableau,Docker",0,Full Stack Developer,Remote,1816793,True
2490,Akarsh Balay,36,Chennai,"Cybersecurity,React,Python,Machine Learning,DevOps,Power BI",9,Frontend Developer,Remote,2214671,False
2491,Prerak Ahuja,38,Kolkata,"DevOps,Tableau,Cybersecurity,Node.js,Android,MongoDB",9,Data Scientist,Hybrid,1619117,False
2492,Jiya Raja,39,Pune,"React,SQL,Android,Node.js,Power BI,Docker",3,Data Scientist,Full-time,1899449,False
2493,Parinaaz Bhargava,26,Delhi,"Docker,Cybersecurity,Kubernetes,Android",2,Full Stack Developer,Remote,1299364,True
2494,Himmat Dasgupta,25,Hyderabad,"Python,MongoDB,AWS,Docker,C++,SQL",8,Data Scientist,Remote,1003733,True
2495,Zain Grewal,24,Bangalore,"Python,AWS,Kubernetes",2,Data Scientist,Full-time,564370,False
2496,Aarav Varty,35,Kolkata,"React,Java,Python,Power BI,Spring Boot,Docker",1,Data Scientist,Full-time,1539298,True
2497,Shayak Bava,32,Kolkata,"TensorFlow,Java,Kubernetes",8,DevOps Engineer,Hybrid,1323278,True
2498,Mohanlal Mangat,39,Bangalore,"SQL,Flutter,Node.js,Docker,AWS,Tableau",6,Cybersecurity Analyst,Hybrid,709607,True
2499,Tushar Kanda,21,Chennai,"Android,MongoDB,AWS",0,Mobile Developer,Hybrid,1681704,False
2500,Rhea Chawla,35,Hyderabad,"Python,Java,Flutter,Tableau,Android",10,Data Analyst,Internship,1426894,True
2501,Aarush Wadhwa,23,Bangalore,"Spring Boot,TensorFlow,C++,Tableau,DevOps,Flutter",3,DevOps Engineer,Full-time,2174941,False
2502,Vivaan Gade,24,Kolkata,"Power BI,Java,Tableau,Python,AWS",8,ML Engineer,Internship,2060309,True
2503,Madhup Saran,30,Pune,"Cybersecurity,MongoDB,AWS,DevOps,TensorFlow,Kubernetes",0,Full Stack Developer,Remote,2118017,True
2504,Anya Mangal,36,Remote,"Spring Boot,Python,DevOps",9,Data Analyst,Remote,1822621,False
2505,Aaina Issac,23,Remote,"Python,Kubernetes,Node.js,DevOps,Java,C++",6,Mobile Developer,Internship,2489328,True
2506,Kimaya Sharma,33,Bangalore,"C++,Cybersecurity,Python,Spring Boot,Android",2,Frontend Developer,Internship,1815011,False
2507,Jayan Agrawal,37,Mumbai,"Android,Power BI,DevOps",4,Frontend Developer,Remote,2347985,False
2508,Kismat Kapadia,33,Pune,"React,Cybersecurity,Node.js",4,Frontend Developer,Internship,877852,False
2509,Madhav Raja,29,Pune,"Node.js,Power BI,Machine Learning,C++",7,Data Scientist,Hybrid,1836966,False
2510,Yuvraj  Deep,25,Hyderabad,"TensorFlow,Spring Boot,Power BI,Java,AWS",6,Full Stack Developer,Remote,312105,True
2511,Samiha Hegde,25,Mumbai,"Python,DevOps,Java,C++,Machine Learning,Docker",3,Mobile Developer,Internship,1453890,True
2512,Rati Grover,35,Pune,"Node.js,SQL,Power BI,AWS",8,Backend Engineer,Hybrid,1474399,True
2513,Nayantara Ramesh,22,Hyderabad,"Tableau,DevOps,AWS,Cybersecurity,Spring Boot,Node.js",7,ML Engineer,Full-time,871472,False
2514,Siya Krishna,23,Kolkata,"Python,Power BI,C++,Java,MongoDB",5,Full Stack Developer,Full-time,683639,True
2515,Kabir Kari,39,Mumbai,"AWS,Android,React",10,Frontend Developer,Hybrid,1079846,False
2516,Baiju Suri,23,Bangalore,"Kubernetes,Android,Java,Node.js,React",0,Data Scientist,Internship,597292,False
2517,Anay Choudhary,39,Mumbai,"Python,Power BI,SQL",10,Frontend Developer,Hybrid,1672497,False
2518,Veer Chacko,28,Pune,"Flutter,Cybersecurity,Docker,DevOps,AWS,C++",9,DevOps Engineer,Hybrid,2280623,True
2519,Suhana Upadhyay,34,Hyderabad,"Power BI,Docker,TensorFlow,C++",3,Frontend Developer,Full-time,1381362,False
2520,Anahita Gaba,22,Pune,"Cybersecurity,MongoDB,Kubernetes,AWS,Java",7,DevOps Engineer,Remote,1809710,False
2521,Purab Uppal,29,Chennai,"Node.js,Flutter,Tableau,Java,Docker",4,Full Stack Developer,Internship,463233,False
2522,Uthkarsh Venkataraman,35,Chennai,"SQL,TensorFlow,Tableau,Docker",8,DevOps Engineer,Remote,1633450,True
2523,Hiran Dewan,33,Delhi,"Node.js,Cybersecurity,Java,Machine Learning,AWS,Python",7,Cloud Engineer,Hybrid,510222,False
2524,Samiha Savant,32,Remote,"Spring Boot,C++,DevOps,MongoDB,Cybersecurity",3,Cybersecurity Analyst,Remote,340823,True
2525,Lagan Anand,38,Mumbai,"React,Java,Power BI,TensorFlow,Spring Boot",0,Cybersecurity Analyst,Full-time,1279667,True
2526,Ritvik Salvi,23,Hyderabad,"Tableau,MongoDB,React,Python,C++,AWS",4,Cloud Engineer,Internship,526422,True
2527,Dishani Balay,26,Bangalore,"Spring Boot,Kubernetes,Machine Learning,SQL,DevOps,Java",10,Backend Engineer,Full-time,646839,True
2528,Jiya Kapadia,26,Remote,"DevOps,Spring Boot,Java,Python,C++",6,Data Scientist,Full-time,1640111,True
2529,Stuvan Choudhry,31,Chennai,"Spring Boot,SQL,Android,Machine Learning",0,Cloud Engineer,Hybrid,483819,False
2530,Jiya Loyal,24,Remote,"Node.js,Android,Java,Spring Boot",9,Mobile Developer,Full-time,1267204,True
2531,Keya Balay,22,Bangalore,"TensorFlow,Docker,DevOps,Python,React,Spring Boot",9,Frontend Developer,Full-time,1463643,False
2532,Alisha Apte,25,Bangalore,"Flutter,Java,Tableau,TensorFlow",1,Frontend Developer,Hybrid,693405,True
2533,Damini Chauhan,31,Pune,"Spring Boot,Kubernetes,DevOps,Machine Learning,C++",0,Mobile Developer,Internship,596376,True
2534,Khushi Krish,22,Kolkata,"DevOps,Python,Cybersecurity,MongoDB,TensorFlow,Docker",8,Data Scientist,Full-time,1922597,False
2535,Anahi Sharma,36,Delhi,"Kubernetes,Power BI,Tableau",4,Backend Engineer,Remote,1113046,False
2536,Pranay Kant,30,Mumbai,"Python,DevOps,MongoDB,Power BI",7,Data Analyst,Remote,1701628,False
2537,Vanya Sinha,21,Chennai,"Spring Boot,Python,C++,Power BI",3,Data Analyst,Hybrid,1369983,True
2538,Madhup Ratti,33,Pune,"React,Android,SQL,AWS,TensorFlow",0,Backend Engineer,Remote,1217861,True
2539,Faiyaz Lala,30,Mumbai,"C++,Python,Java",9,Data Scientist,Internship,494594,False
2540,Rati Bhasin,28,Bangalore,"Tableau,SQL,Kubernetes,Python,C++,Java",1,Data Analyst,Internship,2162572,True
2541,Nehmat Chahal,25,Bangalore,"Machine Learning,Android,DevOps,Cybersecurity,AWS",9,Backend Engineer,Full-time,1017192,False
2542,Ishita Dave,30,Pune,"Java,Kubernetes,Cybersecurity,Flutter,Machine Learning,MongoDB",2,Data Scientist,Remote,2219200,False
2543,Eva Gulati,32,Pune,"SQL,Android,Cybersecurity",0,Cybersecurity Analyst,Remote,304602,False
2544,Urvi Dutta,24,Hyderabad,"AWS,Kubernetes,Python,DevOps,React",6,Backend Engineer,Full-time,1016876,True
2545,Lagan Dubey,32,Hyderabad,"Python,Spring Boot,React,Flutter,Java,MongoDB",1,Full Stack Developer,Internship,1186826,False
2546,Ritvik Savant,31,Hyderabad,"DevOps,Android,Power BI,AWS,Spring Boot",1,Data Analyst,Full-time,511157,False
2547,Jayan Basak,28,Remote,"C++,Cybersecurity,MongoDB,Node.js",8,Cybersecurity Analyst,Internship,1023006,False
2548,Gatik Swaminathan,31,Delhi,"React,Tableau,Node.js",2,Cloud Engineer,Remote,305113,True
2549,Hridaan Bhakta,26,Chennai,"Cybersecurity,Node.js,Kubernetes,DevOps,Machine Learning",2,Data Scientist,Hybrid,671953,False
2550,Vedika Rout,29,Remote,"Docker,Node.js,Tableau,React,Java",6,Mobile Developer,Remote,342814,True
2551,Fateh Chaudhary,21,Pune,"Docker,Java,SQL",2,ML Engineer,Remote,847711,False
2552,Renee Ganesh,36,Mumbai,"React,Kubernetes,Spring Boot,Docker",0,Backend Engineer,Full-time,2052919,False
2553,Pihu Kothari,22,Kolkata,"MongoDB,Docker,Python,Java,AWS",9,ML Engineer,Internship,2216453,False
2554,Nitya Bains,32,Kolkata,"Cybersecurity,Kubernetes,Node.js",1,Data Scientist,Remote,676056,False
2555,Veer Soman,23,Remote,"MongoDB,Java,AWS,Docker,Cybersecurity",0,DevOps Engineer,Remote,1457232,True
2556,Yakshit Tak,40,Kolkata,"AWS,Node.js,C++,Docker,Java,Power BI",7,Data Scientist,Full-time,1838858,False
2557,Indranil Aurora,38,Mumbai,"MongoDB,Android,Java,DevOps,React,Spring Boot",6,Backend Engineer,Full-time,2448091,False
2558,Shaan Basu,32,Mumbai,"TensorFlow,DevOps,SQL",4,Data Scientist,Internship,2109780,False
2559,Reyansh Venkataraman,27,Delhi,"Kubernetes,Flutter,Spring Boot,Python",4,Cybersecurity Analyst,Internship,1001601,False
2560,Kartik Bhagat,27,Pune,"MongoDB,Node.js,Flutter,React",1,DevOps Engineer,Remote,1372594,True
